"method","estimate","std_error","ci_lower","ci_upper","p_value","converged","runtime_seconds","n_records","failure_reason","warning","scenario_id","mechanism","structure","true_beta3","replicate","seed","absolute_error","z_value","reject_005","ci_covers_truth","ci_width","error","squared_error"
"M8_patient_clustered_GEE",-0.0090699825630911,0.0303203400854079,-0.0684978491304906,0.0503578840043084,0.764834333663332,TRUE,0.450000000011642,23799,"","","VS_B_N","VS","B",0,312,20960312,0.0090699825630911,-0.29913854981647,FALSE,TRUE,0.118855733134799,-0.0090699825630911,8.22645836947766e-05
"M9_single_process_IIW_GEE",-0.014026902211017,0.0265707681534608,-0.0661056077918001,0.0380518033697661,0.597563684642514,TRUE,0.409999999988941,23799,"","","VS_B_N","VS","B",0,312,20960312,0.014026902211017,-0.527907290071705,FALSE,TRUE,0.104157411161566,-0.014026902211017,0.000196753985637435
"M10_separate_two_process_IIW_GEE",-0.00914426772482005,0.0272139934459352,-0.062483694878853,0.0441951594292129,0.73686072674744,TRUE,0.399999999994179,23799,"","","VS_B_N","VS","B",0,312,20960312,0.00914426772482005,-0.336013446280369,FALSE,TRUE,0.106678854308066,-0.00914426772482005,8.36176322231857e-05
"M11_combined_two_process_IIW_GEE",-0.00976736091995061,0.0271177408714821,-0.0629181330280556,0.0433834111881544,0.718709965276418,TRUE,0.410000000003492,23799,"","","VS_B_N","VS","B",0,312,20960312,0.00976736091995061,-0.360183429963455,FALSE,TRUE,0.10630154421621,-0.00976736091995061,9.54013393405784e-05
"M12_oracle_combined_IIW_GEE",-0.0108385783438892,0.0268615986312092,-0.0634873116610592,0.0418101549732808,0.686582534987403,TRUE,0.410000000003492,23799,"","","VS_B_N","VS","B",0,312,20960312,0.0108385783438892,-0.403497144481059,FALSE,TRUE,0.10529746663434,-0.0108385783438892,0.000117474780516624
"M8_patient_clustered_GEE",-0.0185034023085125,0.0288122243105751,-0.0749753619572397,0.0379685573402147,0.520739010046217,TRUE,0.419999999998254,23609,"","","VS_B_N","VS","B",0,313,20960313,0.0185034023085125,-0.642206658849351,FALSE,TRUE,0.112943919297454,-0.0185034023085125,0.000342375896990665
"M9_single_process_IIW_GEE",-0.0417751634689468,0.0243758743576353,-0.089551877209912,0.00600155027201845,0.0865670462237865,TRUE,0.370000000009895,23609,"","","VS_B_N","VS","B",0,313,20960313,0.0417751634689468,-1.71379138471238,FALSE,TRUE,0.0955534274819304,-0.0417751634689468,0.00174516428285722
"M10_separate_two_process_IIW_GEE",-0.0376698086972986,0.0246757760014995,-0.0860343296602376,0.0106947122656405,0.126862835775137,TRUE,0.370000000009895,23609,"","","VS_B_N","VS","B",0,313,20960313,0.0376698086972986,-1.52659064075673,FALSE,TRUE,0.0967290419258781,-0.0376698086972986,0.00141901448729107
"M11_combined_two_process_IIW_GEE",-0.0370659190261961,0.0245929276640445,-0.0852680572477232,0.0111362191953311,0.131765043037638,TRUE,0.399999999994179,23609,"","","VS_B_N","VS","B",0,313,20960313,0.0370659190261961,-1.50717797948015,FALSE,TRUE,0.0964042764430543,-0.0370659190261961,0.00137388235325652
"M12_oracle_combined_IIW_GEE",-0.0426359055063235,0.0247159526526765,-0.0910791727055694,0.00580736169292248,0.084521003883549,TRUE,0.399999999994179,23609,"","","VS_B_N","VS","B",0,313,20960313,0.0426359055063235,-1.72503589505406,FALSE,TRUE,0.0968865343984919,-0.0426359055063235,0.00181782043834414
"M8_patient_clustered_GEE",-0.024271569762561,0.0321251794456388,-0.087236921476013,0.038693781950891,0.449930424017634,TRUE,0.44999999999709,24580,"","","VS_B_N","VS","B",0,314,20960314,0.024271569762561,-0.755531025239332,FALSE,TRUE,0.125930703426904,-0.024271569762561,0.000589109098738864
"M9_single_process_IIW_GEE",0.021600711371149,0.0256143884149795,-0.0286034899222109,0.0718049126645089,0.399058551879955,TRUE,0.590000000011059,24580,"","","VS_B_N","VS","B",0,314,20960314,0.021600711371149,0.843303811170315,FALSE,TRUE,0.10040840258672,0.021600711371149,0.000466590731739686
"M10_separate_two_process_IIW_GEE",0.0143885458553056,0.0258730806693847,-0.0363226922566885,0.0650997839672997,0.578128606095784,TRUE,0.579999999987194,24580,"","","VS_B_N","VS","B",0,314,20960314,0.0143885458553056,0.55612031822447,FALSE,TRUE,0.101422476223988,0.0143885458553056,0.000207030251830232
"M11_combined_two_process_IIW_GEE",0.0150768918182181,0.0259506811523004,-0.0357864432402906,0.0659402268767269,0.561252242716657,TRUE,0.580000000001746,24580,"","","VS_B_N","VS","B",0,314,20960314,0.0150768918182181,0.580982507924716,FALSE,TRUE,0.101726670117018,0.0150768918182181,0.000227312666898253
"M12_oracle_combined_IIW_GEE",0.0159564749165807,0.0255712357542409,-0.0341631471617314,0.0660760969948928,0.532626973673905,TRUE,0.520000000004075,24580,"","","VS_B_N","VS","B",0,314,20960314,0.0159564749165807,0.624000930965348,FALSE,TRUE,0.100239244156624,0.0159564749165807,0.000254609091763469
"M8_patient_clustered_GEE",-0.0263650463653139,0.0307478982199992,-0.0866309268765124,0.0339008341458846,0.391191546459104,TRUE,0.419999999998254,23951,"","","VS_B_N","VS","B",0,315,20960315,0.0263650463653139,-0.857458489574593,FALSE,TRUE,0.120531761022397,-0.0263650463653139,0.00069511566984515
"M9_single_process_IIW_GEE",-0.0142314266973152,0.0278158976624265,-0.0687505861156712,0.0402877327210408,0.608910514368951,TRUE,0.440000000002328,23951,"","","VS_B_N","VS","B",0,315,20960315,0.0142314266973152,-0.511629244183584,FALSE,TRUE,0.109038318836712,-0.0142314266973152,0.000202533505841056
"M10_separate_two_process_IIW_GEE",-0.013897191705372,0.0276362222340071,-0.0680641872840258,0.0402698038732818,0.615061662776855,TRUE,0.55000000000291,23951,"","","VS_B_N","VS","B",0,315,20960315,0.013897191705372,-0.502861483298943,FALSE,TRUE,0.108333991157308,-0.013897191705372,0.00019313193729586
"M11_combined_two_process_IIW_GEE",-0.0146301709456451,0.0277049585204982,-0.0689318896458215,0.0396715477545314,0.597450413801623,TRUE,0.400000000008731,23951,"","","VS_B_N","VS","B",0,315,20960315,0.0146301709456451,-0.52807048726749,FALSE,TRUE,0.108603437400353,-0.0146301709456451,0.000214041901898797
"M12_oracle_combined_IIW_GEE",-0.0182008141533397,0.0275432593134477,-0.0721856024076973,0.0357839741010178,0.508735264200184,TRUE,0.469999999986612,23951,"","","VS_B_N","VS","B",0,315,20960315,0.0182008141533397,-0.66080829237422,FALSE,TRUE,0.107969576508715,-0.0182008141533397,0.000331269635844412
"M8_patient_clustered_GEE",0.00391433077392664,0.0337826652197697,-0.062299693056822,0.0701283546046753,0.907757135550073,TRUE,0.410000000003492,23822,"","","VS_B_N","VS","B",0,316,20960316,0.00391433077392664,0.115868027240076,FALSE,TRUE,0.132428047661497,0.00391433077392664,1.53219854077092e-05
"M9_single_process_IIW_GEE",0.00569196629068379,0.0272165097005513,-0.0476523927223967,0.0590363253037643,0.834341661427279,TRUE,0.460000000006403,23822,"","","VS_B_N","VS","B",0,316,20960316,0.00569196629068379,0.20913652607588,FALSE,TRUE,0.106688718026161,0.00569196629068379,3.23984802542806e-05
"M10_separate_two_process_IIW_GEE",0.0085615879208541,0.0264653781667981,-0.0433105532860701,0.0604337291277783,0.746315517899799,TRUE,0.459999999991851,23822,"","","VS_B_N","VS","B",0,316,20960316,0.0085615879208541,0.323501439008152,FALSE,TRUE,0.103744282413848,0.0085615879208541,7.33007877265148e-05
"M11_combined_two_process_IIW_GEE",0.00832314785219992,0.0265066122591129,-0.0436298121756614,0.0602761078800613,0.753518987102262,TRUE,0.440000000002328,23822,"","","VS_B_N","VS","B",0,316,20960316,0.00832314785219992,0.314002701319873,FALSE,TRUE,0.103905920055723,0.00832314785219992,6.92747901695802e-05
"M12_oracle_combined_IIW_GEE",0.0107488276949046,0.0266041505156692,-0.041395307315807,0.0628929627056162,0.686191964277286,TRUE,0.529999999998836,23822,"","","VS_B_N","VS","B",0,316,20960316,0.0107488276949046,0.404028224414599,FALSE,TRUE,0.104288270021423,0.0107488276949046,0.000115537296814748
"M8_patient_clustered_GEE",0.00969243007858595,0.0311617544081576,-0.0513846085614029,0.0707694687185748,0.755773189716016,TRUE,0.440000000002328,24304,"","","VS_B_N","VS","B",0,317,20960317,0.00969243007858595,0.311036084542424,FALSE,TRUE,0.122154077279978,0.00969243007858595,9.39432008282777e-05
"M9_single_process_IIW_GEE",0.0183265981005533,0.0261165458772384,-0.032861831818834,0.0695150280199406,0.482851516291998,TRUE,0.470000000001164,24304,"","","VS_B_N","VS","B",0,317,20960317,0.0183265981005533,0.701723657741648,FALSE,TRUE,0.102376859838775,0.0183265981005533,0.000335864197939204
"M10_separate_two_process_IIW_GEE",0.023597643182435,0.0256204279667004,-0.0266183956322978,0.0738136819971679,0.357025382564324,TRUE,0.470000000001164,24304,"","","VS_B_N","VS","B",0,317,20960317,0.023597643182435,0.921047970514214,FALSE,TRUE,0.100432077629466,0.023597643182435,0.000556848763765523
"M11_combined_two_process_IIW_GEE",0.0253601958642163,0.0254236118616331,-0.0244700833845846,0.0751904751130171,0.318519144366548,TRUE,0.470000000001164,24304,"","","VS_B_N","VS","B",0,317,20960317,0.0253601958642163,0.997505625960545,FALSE,TRUE,0.0996605584976017,0.0253601958642163,0.000643139534271411
"M12_oracle_combined_IIW_GEE",0.0207464066167715,0.0255492236327133,-0.0293300717033466,0.0708228849368897,0.416781816434942,TRUE,0.5,24304,"","","VS_B_N","VS","B",0,317,20960317,0.0207464066167715,0.812017105295041,FALSE,TRUE,0.100152956640236,0.0207464066167715,0.000430413387508422
"M8_patient_clustered_GEE",-0.0183996740457395,0.0293092043058263,-0.075845714485159,0.0390463663936801,0.530149371395005,TRUE,0.490000000005239,24845,"","","VS_B_N","VS","B",0,318,20960318,0.0183996740457395,-0.627778013137048,FALSE,TRUE,0.114892080878839,-0.0183996740457395,0.000338548004989458
"M9_single_process_IIW_GEE",-0.0250483313691232,0.026083195769531,-0.0761713950774039,0.0260747323391575,0.33689193412528,TRUE,0.539999999993597,24845,"","","VS_B_N","VS","B",0,318,20960318,0.0250483313691232,-0.960324478275141,FALSE,TRUE,0.102246127416561,-0.0250483313691232,0.000627418904377401
"M10_separate_two_process_IIW_GEE",-0.0259492053879889,0.0259323656239853,-0.0767766420110001,0.0248782312350224,0.316996351650007,TRUE,0.529999999998836,24845,"","","VS_B_N","VS","B",0,318,20960318,0.0259492053879889,-1.00064937245787,FALSE,TRUE,0.101654873246023,-0.0259492053879889,0.000673361260268032
"M11_combined_two_process_IIW_GEE",-0.0272536201408764,0.0258763086696416,-0.077971185133374,0.0234639448516212,0.292237087320643,TRUE,0.610000000000582,24845,"","","VS_B_N","VS","B",0,318,20960318,0.0272536201408764,-1.05322673681237,FALSE,TRUE,0.101435129984995,-0.0272536201408764,0.000742759810783184
"M12_oracle_combined_IIW_GEE",-0.0233211134969969,0.0257539806132585,-0.0737989154989835,0.0271566885049897,0.365182382929248,TRUE,0.549999999988358,24845,"","","VS_B_N","VS","B",0,318,20960318,0.0233211134969969,-0.905534326798045,FALSE,TRUE,0.100955604003973,-0.0233211134969969,0.000543874334739811
"M8_patient_clustered_GEE",-0.02668183585751,0.0310894245271623,-0.0876171079307482,0.0342534362157282,0.390766200817308,TRUE,0.44999999999709,24883,"","","VS_B_N","VS","B",0,319,20960319,0.02668183585751,-0.858228682689141,FALSE,TRUE,0.121870544146476,-0.02668183585751,0.000711920364727107
"M9_single_process_IIW_GEE",-0.0403973275954819,0.0270569381145615,-0.0934289263000224,0.0126342711090586,0.135424426761855,TRUE,0.55000000000291,24883,"","","VS_B_N","VS","B",0,319,20960319,0.0403973275954819,-1.49304874869566,FALSE,TRUE,0.106063197409081,-0.0403973275954819,0.00163194407685668
"M10_separate_two_process_IIW_GEE",-0.040457207412074,0.0269500330681758,-0.0932792722256985,0.0123648574015505,0.133305588366403,TRUE,0.5,24883,"","","VS_B_N","VS","B",0,319,20960319,0.040457207412074,-1.50119323823199,FALSE,TRUE,0.105644129627249,-0.040457207412074,0.00163678563158357
"M11_combined_two_process_IIW_GEE",-0.041953040227186,0.0269376381572898,-0.0947508110154741,0.0108447305611021,0.119372352650376,TRUE,0.5,24883,"","","VS_B_N","VS","B",0,319,20960319,0.041953040227186,-1.55741345927288,FALSE,TRUE,0.105595541576576,-0.041953040227186,0.00176005758430389
"M12_oracle_combined_IIW_GEE",-0.0405487568211272,0.0271862310162304,-0.0938337696129388,0.0127362559706844,0.135825511268536,TRUE,0.479999999995925,24883,"","","VS_B_N","VS","B",0,319,20960319,0.0405487568211272,-1.49151814375885,FALSE,TRUE,0.106570025583623,-0.0405487568211272,0.00164420167973891
"M8_patient_clustered_GEE",0.00783876796380637,0.0374099408656274,-0.0654847161328234,0.0811622520604361,0.83402902985145,TRUE,0.479999999995925,24623,"","","VS_B_N","VS","B",0,320,20960320,0.00783876796380637,0.209537031666593,FALSE,TRUE,0.14664696819326,0.00783876796380637,6.1446283190397e-05
"M9_single_process_IIW_GEE",-0.0180716679162713,0.0291596182667132,-0.0752245197190292,0.0390811838864867,0.53542251597398,TRUE,0.450000000011642,24623,"","","VS_B_N","VS","B",0,320,20960320,0.0180716679162713,-0.619749811227835,FALSE,TRUE,0.114305703605516,-0.0180716679162713,0.000326585181275988
"M10_separate_two_process_IIW_GEE",-0.0273846075517138,0.0283280081024801,-0.0829075034325748,0.0281382883291473,0.333695401887874,TRUE,0.5,24623,"","","VS_B_N","VS","B",0,320,20960320,0.0273846075517138,-0.966697250743734,FALSE,TRUE,0.111045791761722,-0.0273846075517138,0.000749916730761378
"M11_combined_two_process_IIW_GEE",-0.0254162831934128,0.0281665258771289,-0.0806226739125855,0.0297901075257599,0.36686685193073,TRUE,0.5,24623,"","","VS_B_N","VS","B",0,320,20960320,0.0254162831934128,-0.902357759856025,FALSE,TRUE,0.110412781438345,-0.0254162831934128,0.000645987451367758
"M12_oracle_combined_IIW_GEE",-0.0247567962828051,0.0283539593415925,-0.0803305565923264,0.0308169640267162,0.382590229235227,TRUE,0.5,24623,"","","VS_B_N","VS","B",0,320,20960320,0.0247567962828051,-0.873133659555239,FALSE,TRUE,0.111147520619043,-0.0247567962828051,0.000612898962188314
"M8_patient_clustered_GEE",0.00322872423753167,0.0301753400810935,-0.0559149423214116,0.0623723907964749,0.914789956484557,TRUE,0.430000000007567,23314,"","","VS_B_N","VS","B",0,321,20960321,0.00322872423753167,0.106998768824304,FALSE,TRUE,0.118287333117887,0.00322872423753167,1.04246602020244e-05
"M9_single_process_IIW_GEE",0.000451540969623252,0.0263025118011806,-0.0511013821606907,0.0520044640999372,0.986303214107447,TRUE,0.469999999986612,23314,"","","VS_B_N","VS","B",0,321,20960321,0.000451540969623252,0.0171672185925218,FALSE,TRUE,0.103105846260628,0.000451540969623252,2.03889247248307e-07
"M10_separate_two_process_IIW_GEE",0.00882355415018746,0.0261572159257024,-0.0424445890641892,0.0600916973645641,0.735869861435214,TRUE,0.490000000005239,23314,"","","VS_B_N","VS","B",0,321,20960321,0.00882355415018746,0.337327725368407,FALSE,TRUE,0.102536286428753,0.00882355415018746,7.78551078412903e-05
"M11_combined_two_process_IIW_GEE",0.00858179255533899,0.0261198097744244,-0.0426130346025329,0.0597766197132109,0.742492110776326,TRUE,0.419999999998254,23314,"","","VS_B_N","VS","B",0,321,20960321,0.00858179255533899,0.328554940845778,FALSE,TRUE,0.102389654315744,0.00858179255533899,7.36471634628718e-05
"M12_oracle_combined_IIW_GEE",0.0110519473823448,0.0260031252662491,-0.0399141781395035,0.0620180729041931,0.670819317451256,TRUE,0.419999999998254,23314,"","","VS_B_N","VS","B",0,321,20960321,0.0110519473823448,0.425023810375966,FALSE,TRUE,0.101932251043697,0.0110519473823448,0.000122145540942117
"M8_patient_clustered_GEE",0.0086960205499348,0.0353768398462264,-0.0606425855486689,0.0780346266485385,0.805828450251796,TRUE,0.520000000004075,24092,"","","VS_B_N","VS","B",0,322,20960322,0.0086960205499348,0.245811117887693,FALSE,TRUE,0.138677212197207,0.0086960205499348,7.56207734048883e-05
"M9_single_process_IIW_GEE",0.0148783195384874,0.0293494087824341,-0.0426465216750833,0.0724031607520582,0.612198585959662,TRUE,0.560000000012224,24092,"","","VS_B_N","VS","B",0,322,20960322,0.0148783195384874,0.506937623472411,FALSE,TRUE,0.115049682427142,0.0148783195384874,0.000221364392289337
"M10_separate_two_process_IIW_GEE",0.0159726017885128,0.0289514618649543,-0.0407722634667976,0.0727174670438232,0.581152009898637,TRUE,0.579999999987194,24092,"","","VS_B_N","VS","B",0,322,20960322,0.0159726017885128,0.551702772834681,FALSE,TRUE,0.113489730510621,0.0159726017885128,0.000255124007894402
"M11_combined_two_process_IIW_GEE",0.0165576868006658,0.028720111932298,-0.0397337325866382,0.0728491061879699,0.56426451137734,TRUE,0.470000000001164,24092,"","","VS_B_N","VS","B",0,322,20960322,0.0165576868006658,0.576518881252877,FALSE,TRUE,0.112582838774608,0.0165576868006658,0.000274156992188944
"M12_oracle_combined_IIW_GEE",0.0155537299942625,0.0291220334366571,-0.0415254555415855,0.0726329155301105,0.593280618417045,TRUE,0.5,24092,"","","VS_B_N","VS","B",0,322,20960322,0.0155537299942625,0.534088048078552,FALSE,TRUE,0.114158371071696,0.0155537299942625,0.000241918516734422
"M8_patient_clustered_GEE",-0.034710873398378,0.0284153890494821,-0.090405035935363,0.0209832891386069,0.221877115455703,TRUE,0.5,24275,"","","VS_B_N","VS","B",0,323,20960323,0.034710873398378,-1.22155193222704,FALSE,TRUE,0.11138832507397,-0.034710873398378,0.00120484473207823
"M9_single_process_IIW_GEE",-0.0114925724907854,0.0277645129412706,-0.0659110178556757,0.042925872874105,0.678925170687828,TRUE,0.569999999992433,24275,"","","VS_B_N","VS","B",0,323,20960323,0.0114925724907854,-0.413930275495747,FALSE,TRUE,0.108836890729781,-0.0114925724907854,0.000132079222455956
"M10_separate_two_process_IIW_GEE",-0.0211384959422104,0.0265139912749277,-0.0731059188410688,0.0308289269566479,0.425301113504054,TRUE,0.44999999999709,24275,"","","VS_B_N","VS","B",0,323,20960323,0.0211384959422104,-0.797258161663481,FALSE,TRUE,0.103934845797717,-0.0211384959422104,0.000446836010698848
"M11_combined_two_process_IIW_GEE",-0.0227582054045197,0.0263336065546011,-0.0743720742515379,0.0288556634424985,0.38746337773752,TRUE,0.44999999999709,24275,"","","VS_B_N","VS","B",0,323,20960323,0.0227582054045197,-0.864226681496586,FALSE,TRUE,0.103227737694036,-0.0227582054045197,0.000517935913234309
"M12_oracle_combined_IIW_GEE",-0.022633931586499,0.0265193673278357,-0.0746118915490569,0.0293440283760589,0.39338937062682,TRUE,0.490000000005239,24275,"","","VS_B_N","VS","B",0,323,20960323,0.022633931586499,-0.853486861383062,FALSE,TRUE,0.103955919925116,-0.022633931586499,0.000512294859062317
"M8_patient_clustered_GEE",-0.00986461972720676,0.0299126780401512,-0.0684934686859032,0.0487642292314896,0.741565776978173,TRUE,0.360000000000582,23746,"","","VS_B_N","VS","B",0,324,20960324,0.00986461972720676,-0.329780560402037,FALSE,TRUE,0.117257697917393,-0.00986461972720676,9.73107223623968e-05
"M9_single_process_IIW_GEE",-0.0321195232221283,0.0267009858079496,-0.0844534554057094,0.0202144089614529,0.229001868272505,TRUE,0.389999999999418,23746,"","","VS_B_N","VS","B",0,324,20960324,0.0321195232221283,-1.20293398352976,FALSE,TRUE,0.104667864367162,-0.0321195232221283,0.00103166377201684
"M10_separate_two_process_IIW_GEE",-0.0313608107464425,0.0268318509681475,-0.0839512386440115,0.0212296171511265,0.242488075311267,TRUE,0.389999999999418,23746,"","","VS_B_N","VS","B",0,324,20960324,0.0313608107464425,-1.1687904343115,FALSE,TRUE,0.105180855795138,-0.0313608107464425,0.000983500450674185
